OrderID,CustomerID,OrderDate,TotalAmount,OrderStatus,PaymentMethod,ShippingAddressID
351,6662,2024-03-07 17:41:33.683344,1585.13,Cancelled,PayPal,5713
352,9413,2024-04-29 17:41:33.683349,149.62,Delivered,Bank Transfer,738
353,7533,2024-07-08 17:41:33.683355,731.8,Cancelled,PayPal,5343
354,6350,2024-11-12 17:41:33.683364,1312.88,Pending,PayPal,4746
355,1634,2024-05-15 17:41:33.683370,1803.31,Delivered,Credit Card,8360
356,5680,2025-02-02 17:41:33.683375,972.78,Delivered,Credit Card,5164
357,7179,2025-01-26 17:41:33.683381,395.01,Cancelled,PayPal,4569
358,7691,2024-11-18 17:41:33.683390,1998.48,Shipped,PayPal,8647
359,4019,2024-03-05 17:41:33.683400,699.84,Pending,PayPal,4166
360,3167,2024-03-26 17:41:33.683409,67.81,Shipped,Credit Card,3427
361,8589,2024-07-16 17:41:33.683419,1019.97,Cancelled,PayPal,4693
362,7188,2024-08-29 17:41:33.683425,1235.69,Pending,PayPal,1850
363,1195,2024-10-10 17:41:33.683430,1363.24,Pending,PayPal,6477
364,5312,2025-02-26 17:41:33.683435,500.56,Shipped,Credit Card,7508
365,7768,2024-09-14 17:41:33.683441,36.12,Delivered,Bank Transfer,9761
366,7543,2024-11-03 17:41:33.683446,56.75,Delivered,Credit Card,6499
367,3837,2024-08-29 17:41:33.683452,1174.93,Pending,PayPal,6750
368,7967,2024-08-01 17:41:33.683457,1722.9,Pending,PayPal,3281
369,6604,2025-02-25 17:41:33.683462,1905.7,Pending,Bank Transfer,5190
370,5093,2024-06-04 17:41:33.683468,1963.7,Delivered,Credit Card,6610
371,5015,2024-12-14 17:41:33.683473,1768.11,Pending,Credit Card,519
372,9592,2024-09-11 17:41:33.683479,1724.12,Pending,PayPal,2380
373,1129,2024-12-19 17:41:33.683484,373.9,Shipped,PayPal,5366
374,7869,2024-09-28 17:41:33.683489,660.41,Delivered,Credit Card,2170
375,1429,2024-07-15 17:41:33.683495,1576.64,Pending,PayPal,1681
376,8873,2024-05-08 17:41:33.683501,1198.01,Cancelled,Bank Transfer,3462
377,2389,2024-05-05 17:41:33.683506,1272.54,Cancelled,PayPal,7077
378,2730,2024-09-07 17:41:33.683512,257.49,Delivered,Credit Card,9089
379,3733,2024-06-21 17:41:33.683517,1822.04,Pending,PayPal,6226
380,3720,2024-06-30 17:41:33.683523,1113.3,Cancelled,PayPal,802
381,6627,2024-03-23 17:41:33.683528,709.14,Pending,Credit Card,6725
382,4449,2025-02-24 17:41:33.683536,1000.8,Shipped,PayPal,790
383,5306,2024-04-26 17:41:33.683545,148.91,Shipped,PayPal,4065
384,7199,2025-01-13 17:41:33.683554,1746.17,Pending,Credit Card,6605
385,261,2024-07-08 17:41:33.683563,1712.47,Pending,PayPal,6019
386,5186,2025-02-03 17:41:33.683569,1975.27,Pending,Credit Card,936
387,5487,2024-04-06 17:41:33.683574,696.4,Cancelled,Bank Transfer,2170
388,6592,2025-01-25 17:41:33.683580,1896.06,Cancelled,Credit Card,2754
389,7536,2024-03-17 17:41:33.683585,1965.78,Delivered,Credit Card,6063
390,4466,2024-10-23 17:41:33.683591,1613.62,Delivered,Credit Card,7639
391,547,2024-10-09 17:41:33.683601,1269.43,Shipped,Credit Card,6458
392,6934,2024-11-20 17:41:33.683610,218.13,Cancelled,Bank Transfer,8479
393,2595,2024-11-03 17:41:33.683619,1496.6,Cancelled,Bank Transfer,236
394,9359,2025-01-31 17:41:33.683628,1099.29,Shipped,Credit Card,969
395,3993,2024-11-24 17:41:33.683634,1858.08,Delivered,PayPal,1988
396,7991,2024-08-01 17:41:33.683639,1077.32,Delivered,Bank Transfer,4410
397,2964,2024-12-10 17:41:33.683645,588.64,Cancelled,Bank Transfer,4769
398,3451,2025-02-09 17:41:33.683650,872.67,Delivered,PayPal,1782
399,2970,2024-07-24 17:41:33.683656,1601.72,Cancelled,Bank Transfer,5120
400,3786,2024-10-21 17:41:33.683661,300.31,Shipped,Bank Transfer,8388
401,8388,2024-06-16 17:41:33.683666,1374.49,Delivered,Bank Transfer,4133
402,6641,2025-01-26 17:41:33.683676,1920.84,Delivered,Credit Card,63
403,3279,2024-07-08 17:41:33.683681,586.55,Pending,Bank Transfer,2870
404,3214,2024-07-26 17:41:33.683687,796.02,Pending,Bank Transfer,4335
405,4305,2024-07-02 17:41:33.683692,1101.22,Cancelled,Bank Transfer,4294
406,1717,2025-01-14 17:41:33.683698,1238.32,Delivered,Bank Transfer,7608
407,4989,2024-05-11 17:41:33.683703,954.51,Cancelled,Bank Transfer,5425
408,4332,2024-04-18 17:41:33.683708,625.4,Cancelled,Credit Card,669
409,5501,2024-05-10 17:41:33.683714,1632.28,Pending,Credit Card,5501
410,3102,2024-07-12 17:41:33.683720,197.3,Shipped,PayPal,2870
411,2794,2024-08-11 17:41:33.683725,389.45,Delivered,PayPal,473
412,4731,2024-05-28 17:41:33.683730,1928.2,Shipped,Credit Card,1677
413,3383,2024-07-03 17:41:33.683736,626.92,Pending,Bank Transfer,2817
414,6366,2024-12-02 17:41:33.683741,1937.65,Shipped,PayPal,2174
415,9427,2024-05-06 17:41:33.683747,1533.18,Cancelled,PayPal,2595
416,5006,2024-09-19 17:41:33.683753,714.32,Shipped,PayPal,1413
417,8582,2024-06-15 17:41:33.683758,626.25,Shipped,Bank Transfer,1967
418,5861,2024-05-22 17:41:33.683763,885.29,Cancelled,Credit Card,2135
419,3268,2024-04-28 17:41:33.683769,607.04,Cancelled,Bank Transfer,6464
420,7665,2024-11-25 17:41:33.683774,679.39,Delivered,Bank Transfer,9575
421,5962,2024-07-20 17:41:33.683780,910.42,Delivered,Credit Card,7042
422,4175,2024-04-07 17:41:33.683785,1838.79,Cancelled,Credit Card,5178
423,471,2024-08-02 17:41:33.683791,668.41,Pending,Bank Transfer,5136
424,8257,2024-11-10 17:41:33.683796,1364.64,Cancelled,PayPal,3040
425,5972,2024-03-31 17:41:33.683802,1600.51,Shipped,Bank Transfer,5608
426,8958,2025-01-31 17:41:33.683807,898.28,Cancelled,PayPal,7146
427,3560,2025-02-15 17:41:33.683813,1652.07,Delivered,Credit Card,5547
428,6744,2024-03-27 17:41:33.683818,1966.82,Pending,Bank Transfer,6839
429,9789,2024-10-21 17:41:33.683823,1823.59,Delivered,PayPal,622
430,5964,2024-06-17 17:41:33.683829,652.96,Shipped,Bank Transfer,1645
431,9733,2024-03-29 17:41:33.683834,1356.53,Shipped,Bank Transfer,2402
432,388,2025-01-25 17:41:33.683840,457.52,Shipped,Credit Card,5762
433,3924,2024-10-31 17:41:33.683845,1564.43,Pending,Credit Card,1943
434,3520,2025-01-15 17:41:33.683851,1708.15,Pending,PayPal,1658
435,2525,2024-09-06 17:41:33.683856,1128.71,Delivered,Bank Transfer,9073
436,287,2024-04-13 17:41:33.683861,1855.83,Shipped,Credit Card,9410
437,8184,2024-07-09 17:41:33.683867,1564.59,Pending,PayPal,2975
438,5189,2024-07-10 17:41:33.683872,143.48,Pending,Credit Card,7494
439,37,2024-09-14 17:41:33.683878,1058.14,Delivered,Credit Card,6326
440,2499,2024-08-07 17:41:33.683883,529.07,Pending,Bank Transfer,1876
441,1320,2024-12-25 17:41:33.683889,951.35,Delivered,PayPal,7107
442,223,2025-02-05 17:41:33.683894,1259.34,Pending,Credit Card,7660
443,7313,2024-06-15 17:41:33.683900,1481.23,Delivered,Credit Card,7671
444,3414,2024-05-08 17:41:33.683910,1989.4,Cancelled,Credit Card,5170
445,4645,2024-11-29 17:41:33.683919,344.08,Shipped,Bank Transfer,390
446,5069,2024-04-11 17:41:33.683928,262.73,Delivered,Credit Card,524
447,6482,2025-01-14 17:41:33.683938,479.89,Delivered,Bank Transfer,8956
448,1587,2024-11-04 17:41:33.683944,1054.89,Cancelled,Credit Card,4289
449,3292,2024-07-30 17:41:33.683949,33.69,Cancelled,Credit Card,786
450,1645,2024-05-02 17:41:33.683954,854.88,Shipped,Bank Transfer,3408
451,3554,2024-07-30 17:41:33.683960,296.93,Delivered,PayPal,4847
452,1061,2024-03-20 17:41:33.683966,1349.69,Shipped,Credit Card,8693
453,5876,2024-03-05 17:41:33.683971,1579.54,Cancelled,PayPal,4525
454,8104,2024-10-22 17:41:33.683977,1511.54,Cancelled,PayPal,770
455,8248,2024-10-19 17:41:33.683982,1847.68,Pending,Credit Card,8045
456,1650,2024-12-02 17:41:33.683987,1426.86,Cancelled,PayPal,9577
457,1099,2024-10-19 17:41:33.683993,1677.93,Delivered,Credit Card,2077
458,2833,2024-11-28 17:41:33.684000,1670.38,Delivered,PayPal,2943
459,163,2024-12-06 17:41:33.684006,655.4,Pending,Bank Transfer,1048
460,4621,2024-10-29 17:41:33.684011,1993.7,Cancelled,PayPal,8499
461,9457,2025-02-10 17:41:33.684016,1525.85,Pending,PayPal,8641
462,8540,2025-01-06 17:41:33.684021,200.76,Shipped,PayPal,9738
463,925,2024-06-15 17:41:33.684027,1032.63,Delivered,PayPal,1153
464,4832,2024-03-22 17:41:33.684033,847.03,Pending,PayPal,4574
465,8937,2024-10-11 17:41:33.684038,887.24,Cancelled,Bank Transfer,6719
466,5190,2024-04-25 17:41:33.684044,495.99,Cancelled,PayPal,2511
467,1196,2024-08-09 17:41:33.684049,930.61,Cancelled,Credit Card,2569
468,4259,2024-04-01 17:41:33.684055,1409.74,Delivered,Bank Transfer,9302
469,2737,2024-05-24 17:41:33.684060,1189.28,Pending,Credit Card,6012
470,5718,2024-03-01 17:41:33.684066,1682.73,Delivered,Credit Card,536
471,5778,2024-12-10 17:41:33.684071,1538.61,Pending,PayPal,9858
472,4930,2025-01-18 17:41:33.684077,1159.07,Cancelled,PayPal,36
473,845,2024-04-08 17:41:33.684082,589.62,Cancelled,Credit Card,1614
474,6777,2024-03-11 17:41:33.684087,1142.12,Shipped,Credit Card,2082
475,7823,2024-10-08 17:41:33.684093,1647.52,Delivered,Bank Transfer,4466
476,417,2024-12-05 17:41:33.684098,1286.41,Pending,Bank Transfer,689
477,8796,2024-08-05 17:41:33.684104,58.62,Delivered,Credit Card,2989
478,6131,2025-01-02 17:41:33.684109,243.61,Cancelled,Credit Card,3171
479,7160,2024-04-21 17:41:33.684114,723.34,Delivered,Bank Transfer,4652
480,8189,2024-03-14 17:41:33.684120,875.88,Pending,Credit Card,7589
481,5718,2024-05-10 17:41:33.684126,104.92,Pending,Bank Transfer,2057
482,3932,2024-10-12 17:41:33.684131,1620.31,Cancelled,Bank Transfer,2913
483,4256,2024-04-17 17:41:33.684136,951.25,Cancelled,PayPal,1108
484,904,2024-08-28 17:41:33.684142,1100.65,Pending,PayPal,1516
485,10000,2024-07-20 17:41:33.684147,1861.0,Shipped,Bank Transfer,8910
486,842,2024-10-05 17:41:33.684153,1283.11,Cancelled,Bank Transfer,6355
487,3507,2025-02-20 17:41:33.684158,42.28,Cancelled,Bank Transfer,3194
488,4354,2024-10-09 17:41:33.684163,1078.11,Cancelled,Bank Transfer,7149
489,9000,2025-02-08 17:41:33.684169,1111.85,Delivered,Bank Transfer,4937
490,8313,2024-03-01 17:41:33.684174,475.85,Delivered,Credit Card,1433
491,5847,2024-11-11 17:41:33.684180,1690.09,Delivered,PayPal,7589
492,2275,2024-08-29 17:41:33.684185,810.6,Pending,Credit Card,2591
493,6562,2024-07-14 17:41:33.684190,582.27,Cancelled,Credit Card,2225
494,9460,2025-02-09 17:41:33.684196,877.3,Cancelled,Credit Card,54
495,5426,2024-05-17 17:41:33.684201,530.28,Pending,PayPal,2556
496,1749,2024-09-22 17:41:33.684206,36.42,Shipped,Credit Card,8497
497,9839,2024-08-07 17:41:33.684212,1734.76,Cancelled,Bank Transfer,4670
498,5874,2024-06-06 17:41:33.684217,492.64,Cancelled,Credit Card,4894
499,6418,2025-02-20 17:41:33.684223,379.74,Delivered,PayPal,1750
500,1512,2024-03-21 17:41:33.684228,90.47,Shipped,Credit Card,7777
501,4644,2024-10-04 17:41:33.684234,304.79,Delivered,Bank Transfer,2222
502,9555,2024-09-22 17:41:33.684239,989.43,Delivered,Credit Card,7367
503,3330,2024-10-31 17:41:33.684244,997.28,Cancelled,Bank Transfer,7420
504,3875,2025-02-22 17:41:33.684250,1898.86,Delivered,Bank Transfer,2856
505,5107,2025-01-28 17:41:33.684255,1112.7,Delivered,PayPal,5533
506,7872,2024-10-28 17:41:33.684261,123.19,Shipped,Bank Transfer,7080
507,271,2024-03-17 17:41:33.684266,351.0,Pending,Bank Transfer,4766
508,9099,2024-08-24 17:41:33.684272,451.29,Delivered,Credit Card,772
509,6240,2024-11-21 17:41:33.684277,1288.78,Pending,Credit Card,4822
510,727,2024-05-04 17:41:33.684283,1594.82,Cancelled,Credit Card,1352
511,4514,2025-01-24 17:41:33.684289,38.93,Delivered,PayPal,1205
512,5996,2024-03-09 17:41:33.684294,1150.94,Cancelled,PayPal,7479
513,9763,2024-07-22 17:41:33.684299,1879.63,Pending,Bank Transfer,914
514,5895,2024-05-23 17:41:33.684306,1041.99,Delivered,Credit Card,2479
515,4771,2024-12-27 17:41:33.684315,612.82,Cancelled,PayPal,3095
516,471,2024-11-29 17:41:33.684324,770.74,Delivered,Bank Transfer,1383
517,9376,2024-03-31 17:41:33.684334,1876.38,Shipped,PayPal,8
518,1179,2024-08-15 17:41:33.684343,814.1,Pending,Bank Transfer,4504
519,7523,2025-01-11 17:41:33.684348,821.67,Cancelled,Credit Card,990
520,3669,2024-12-29 17:41:33.684354,1244.38,Pending,Credit Card,9369
521,6658,2024-05-21 17:41:33.684362,1342.55,Shipped,PayPal,330
522,4250,2024-10-24 17:41:33.684387,1763.38,Delivered,Bank Transfer,4129
523,7137,2024-08-26 17:41:33.684393,335.67,Delivered,Bank Transfer,6133
524,6776,2024-11-07 17:41:33.684399,555.29,Delivered,Bank Transfer,2166
525,9741,2024-09-18 17:41:33.684404,1820.45,Delivered,PayPal,3998
526,6052,2024-08-23 17:41:33.684409,583.15,Delivered,Bank Transfer,4842
527,798,2025-02-26 17:41:33.684415,872.32,Shipped,PayPal,3944
528,4062,2024-05-18 17:41:33.684420,816.41,Pending,Bank Transfer,5309
529,5891,2025-01-11 17:41:33.684426,782.49,Shipped,PayPal,7445
530,2480,2024-08-18 17:41:33.684431,1543.83,Delivered,Credit Card,1081
531,5250,2024-10-08 17:41:33.684437,706.98,Delivered,Credit Card,8849
532,9137,2024-07-10 17:41:33.684442,368.95,Pending,Bank Transfer,9703
533,2849,2024-05-14 17:41:33.684448,1402.18,Shipped,PayPal,3117
534,5373,2024-08-01 17:41:33.684453,1904.34,Shipped,PayPal,6084
535,9876,2024-07-31 17:41:33.684460,917.96,Shipped,PayPal,9964
536,1891,2024-08-20 17:41:33.684469,765.66,Pending,PayPal,9088
537,7032,2024-07-09 17:41:33.684478,1264.66,Shipped,Credit Card,6798
538,3025,2024-12-18 17:41:33.684488,773.46,Shipped,Bank Transfer,2652
539,5962,2024-12-27 17:41:33.684495,1683.81,Shipped,Credit Card,4778
540,4671,2024-11-17 17:41:33.684501,1001.87,Pending,PayPal,7732
541,6400,2025-01-15 17:41:33.684506,1294.61,Cancelled,Credit Card,1841
542,4399,2024-08-12 17:41:33.684512,708.58,Cancelled,Credit Card,3058
543,7527,2025-02-11 17:41:33.684517,515.12,Cancelled,Bank Transfer,9956
544,1391,2024-05-27 17:41:33.684523,1959.28,Delivered,Credit Card,7716
545,3058,2024-07-11 17:41:33.684528,1745.22,Cancelled,PayPal,3448
546,3265,2024-11-16 17:41:33.684534,1106.07,Pending,PayPal,8153
547,7826,2024-07-04 17:41:33.684540,361.44,Pending,PayPal,8638
548,944,2024-06-02 17:41:33.684546,935.24,Shipped,Bank Transfer,4920
549,6990,2024-12-23 17:41:33.684551,1736.15,Shipped,Bank Transfer,7920
550,5689,2024-05-19 17:41:33.684557,635.6,Pending,PayPal,4708
551,7756,2024-08-13 17:41:33.684562,1240.29,Delivered,Bank Transfer,6454
552,7888,2024-05-04 17:41:33.684568,688.76,Delivered,Credit Card,7468
553,11,2024-09-02 17:41:33.684573,1385.98,Delivered,PayPal,3053
554,7201,2024-07-02 17:41:33.684579,274.54,Pending,Credit Card,9872
555,2301,2024-06-16 17:41:33.684584,659.98,Delivered,PayPal,3780
556,6624,2024-09-14 17:41:33.684589,511.8,Cancelled,PayPal,4403
557,465,2024-04-12 17:41:33.684595,1938.49,Shipped,Bank Transfer,6525
558,4909,2025-02-26 17:41:33.684600,1988.21,Pending,Credit Card,8576
559,2399,2024-02-29 17:41:33.684607,778.43,Delivered,Credit Card,68
560,2288,2025-01-19 17:41:33.684612,1345.54,Pending,Credit Card,5039
561,4669,2024-09-23 17:41:33.684618,1504.96,Pending,Bank Transfer,3624
562,7611,2024-11-14 17:41:33.684623,903.68,Shipped,Bank Transfer,4978
563,9008,2024-10-03 17:41:33.684628,537.93,Cancelled,PayPal,4874
564,8655,2024-06-30 17:41:33.684633,1912.03,Shipped,Credit Card,2754
565,9221,2024-04-28 17:41:33.684639,1175.21,Delivered,Credit Card,5805
566,7456,2024-06-01 17:41:33.684645,1505.75,Shipped,PayPal,5223
567,2091,2024-04-13 17:41:33.684650,1468.53,Delivered,Bank Transfer,5341
568,2647,2024-05-12 17:41:33.684656,1739.26,Delivered,PayPal,3381
569,8324,2024-05-08 17:41:33.684661,1841.83,Shipped,Bank Transfer,8913
570,8380,2025-02-10 17:41:33.684667,605.44,Shipped,PayPal,6419
571,5935,2024-05-03 17:41:33.684675,1793.7,Delivered,Bank Transfer,4497
572,6065,2025-02-08 17:41:33.684685,1545.26,Delivered,PayPal,2540
573,499,2025-01-30 17:41:33.684694,1570.12,Shipped,Bank Transfer,3955
574,9702,2024-06-26 17:41:33.684704,1245.76,Pending,Bank Transfer,1451
575,4249,2024-12-20 17:41:33.684709,1897.02,Pending,Credit Card,319
576,6090,2025-01-27 17:41:33.684715,1836.62,Pending,PayPal,4827
577,7813,2024-09-13 17:41:33.684720,1114.43,Shipped,PayPal,4411
578,1746,2024-08-01 17:41:33.684726,1090.16,Delivered,Credit Card,5766
579,766,2024-10-21 17:41:33.684731,1141.16,Pending,Bank Transfer,4876
580,7077,2024-02-29 17:41:33.684737,1584.12,Delivered,Credit Card,9865
581,6560,2024-03-01 17:41:33.684742,1041.81,Delivered,PayPal,8693
582,5892,2024-08-05 17:41:33.684748,954.56,Shipped,Credit Card,7179
583,7572,2025-01-29 17:41:33.684754,1956.79,Shipped,Credit Card,126
584,4369,2024-03-22 17:41:33.684759,825.1,Pending,PayPal,6406
585,5973,2024-07-03 17:41:33.684765,1143.46,Pending,PayPal,4394
586,9089,2024-08-26 17:41:33.684770,282.54,Cancelled,PayPal,2390
587,523,2024-03-22 17:41:33.684775,1889.51,Delivered,Credit Card,6142
588,148,2024-10-28 17:41:33.684781,725.58,Shipped,PayPal,2900
589,7073,2024-03-19 17:41:33.684787,767.27,Cancelled,PayPal,5498
590,5423,2024-09-08 17:41:33.684792,1375.23,Cancelled,PayPal,7572
591,2403,2024-06-02 17:41:33.684798,415.18,Delivered,Credit Card,1595
592,7805,2025-01-15 17:41:33.684803,807.46,Pending,Credit Card,4046
593,6807,2024-06-28 17:41:33.684809,401.26,Cancelled,PayPal,7306
594,1374,2024-08-25 17:41:33.684818,1987.06,Pending,Credit Card,2107
595,2956,2025-01-15 17:41:33.684824,712.53,Delivered,Bank Transfer,8297
596,4169,2024-12-03 17:41:33.684829,47.15,Delivered,Bank Transfer,1039
597,5045,2024-07-14 17:41:33.684834,1137.15,Cancelled,PayPal,2207
598,6176,2024-04-06 17:41:33.684840,419.41,Cancelled,PayPal,44
599,4500,2024-05-22 17:41:33.684846,298.39,Shipped,Bank Transfer,4918
600,3201,2025-02-23 17:41:33.684851,1376.96,Shipped,PayPal,7807
601,8756,2024-10-27 17:41:33.684857,804.62,Cancelled,Credit Card,2998
602,9794,2024-09-03 17:41:33.684863,1668.95,Delivered,Credit Card,8943
603,9302,2024-03-03 17:41:33.684868,476.06,Cancelled,PayPal,8131
604,8755,2024-11-20 17:41:33.684874,191.17,Pending,Credit Card,473
605,2293,2024-06-28 17:41:33.684879,45.48,Shipped,Bank Transfer,9946
606,5229,2024-05-24 17:41:33.684885,1367.29,Delivered,PayPal,7395
607,494,2024-12-18 17:41:33.684891,722.88,Pending,Bank Transfer,2768
608,6565,2024-06-15 17:41:33.684896,1587.73,Pending,PayPal,7965
609,1196,2024-04-02 17:41:33.684902,77.8,Delivered,PayPal,7950
610,473,2024-11-18 17:41:33.684907,400.42,Pending,PayPal,2537
611,7645,2024-06-29 17:41:33.684913,1836.39,Cancelled,Bank Transfer,7808
612,699,2024-05-23 17:41:33.684918,1721.69,Cancelled,Bank Transfer,1470
613,7868,2025-02-12 17:41:33.684924,696.63,Pending,Credit Card,2687
614,7255,2024-08-03 17:41:33.684930,309.84,Shipped,Bank Transfer,7815
615,6020,2024-08-24 17:41:33.684935,1009.04,Shipped,PayPal,242
616,9321,2024-06-02 17:41:33.684940,887.95,Shipped,Credit Card,1469
617,4970,2024-05-04 17:41:33.684946,1278.01,Cancelled,PayPal,6201
618,5630,2024-12-24 17:41:33.684951,1099.7,Cancelled,PayPal,5136
619,3580,2024-08-05 17:41:33.684957,1047.76,Shipped,Credit Card,4709
620,118,2024-10-31 17:41:33.684962,1660.99,Cancelled,PayPal,128
621,866,2024-08-09 17:41:33.684968,1116.37,Pending,Credit Card,4661
622,8797,2024-10-09 17:41:33.684973,736.49,Delivered,PayPal,857
623,3776,2024-08-01 17:41:33.684980,1489.15,Shipped,PayPal,2035
624,3818,2024-11-05 17:41:33.684990,501.21,Pending,Bank Transfer,5561
625,3021,2024-04-05 17:41:33.684999,822.35,Cancelled,Bank Transfer,9848
626,8747,2024-08-27 17:41:33.685009,1074.97,Shipped,Bank Transfer,5990
627,4189,2024-09-27 17:41:33.685017,343.74,Delivered,Bank Transfer,6383
628,7382,2024-03-18 17:41:33.685022,737.52,Cancelled,Credit Card,3890
629,7956,2024-07-03 17:41:33.685028,1139.93,Pending,Bank Transfer,250
630,8931,2024-12-19 17:41:33.685033,1341.98,Shipped,Bank Transfer,4387
631,4499,2024-03-30 17:41:33.685039,578.51,Pending,Credit Card,2638
632,1497,2024-12-10 17:41:33.685045,697.53,Delivered,Bank Transfer,8832
633,615,2024-06-22 17:41:33.685050,730.14,Delivered,PayPal,7683
634,3953,2024-10-16 17:41:33.685055,613.54,Delivered,Bank Transfer,5516
635,848,2024-03-23 17:41:33.685061,1606.95,Pending,PayPal,7238
636,6,2024-10-16 17:41:33.685066,1718.53,Delivered,PayPal,1240
637,9788,2024-04-21 17:41:33.685072,517.99,Shipped,Credit Card,8894
638,149,2024-10-12 17:41:33.685078,410.19,Shipped,PayPal,3083
639,8671,2024-12-09 17:41:33.685083,79.89,Cancelled,Credit Card,255
640,1007,2024-05-17 17:41:33.685088,1797.58,Pending,Credit Card,4810
641,9060,2024-08-23 17:41:33.685094,1504.37,Pending,PayPal,8319
642,9512,2025-02-26 17:41:33.685100,175.73,Shipped,Credit Card,3654
643,733,2024-08-21 17:41:33.685105,117.91,Shipped,Bank Transfer,8763
644,2154,2024-12-25 17:41:33.685111,889.98,Delivered,PayPal,3992
645,8137,2024-04-19 17:41:33.685116,195.74,Cancelled,Credit Card,1915
646,3801,2024-09-23 17:41:33.685122,1342.29,Cancelled,Credit Card,5844
647,5585,2024-12-22 17:41:33.685127,1743.08,Cancelled,Bank Transfer,9627
648,347,2024-08-19 17:41:33.685133,248.03,Delivered,PayPal,5258
649,4737,2024-05-31 17:41:33.685138,477.64,Cancelled,PayPal,2910
650,727,2024-12-21 17:41:33.685144,1476.44,Cancelled,Credit Card,5189
651,4701,2024-12-26 17:41:33.685150,1312.22,Shipped,Bank Transfer,4972
652,4268,2024-03-16 17:41:33.685156,212.86,Delivered,Credit Card,9228
653,2094,2024-06-03 17:41:33.685162,906.99,Cancelled,Credit Card,7514
654,4489,2024-12-06 17:41:33.685167,204.82,Shipped,Credit Card,5317
655,1635,2024-09-01 17:41:33.685173,1248.71,Shipped,Bank Transfer,2171
656,4140,2024-09-22 17:41:33.685178,704.05,Delivered,Credit Card,828
657,6868,2024-07-21 17:41:33.685183,286.98,Shipped,PayPal,1937
658,5452,2024-06-19 17:41:33.685189,1230.56,Pending,PayPal,2880
659,6547,2025-02-03 17:41:33.685194,737.12,Cancelled,Credit Card,8822
660,6127,2024-11-13 17:41:33.685199,549.31,Delivered,Credit Card,3394
661,6237,2024-11-01 17:41:33.685205,762.1,Cancelled,Credit Card,6358
662,2225,2024-03-28 17:41:33.685211,1868.58,Delivered,PayPal,5684
